ITNO,ITEM,ShadeName,ShadeNo,Code,Rate,Pckng,Ptype,Range
13112,Diamond Overall Synthetic Enamel 4001,Pumice,4059,Q4059,444,0.91,Quarter,OVERALL RANGE
13113,Diamond Overall Synthetic Enamel 4001,Clay,4060,Q4060,444,0.91,Quarter,OVERALL RANGE
13114,Diamond Overall Synthetic Enamel 4001,Shamp,4061,Q4061,444,0.91,Quarter,OVERALL RANGE
13115,Diamond Overall Synthetic Enamel 4001,Violet,4062,Q4062,444,0.91,Quarter,OVERALL RANGE
13116,Diamond Overall Synthetic Enamel 4001,Antelope,4068,Q4068,444,0.91,Quarter,OVERALL RANGE
13117,Diamond Overall Synthetic Enamel 4001,Paster Green,4069,Q4069,444,0.91,Quarter,OVERALL RANGE
13118,Diamond Overall Synthetic Enamel 4001,Mauve,4070,Q4070,444,0.91,Quarter,OVERALL RANGE
13119,Diamond Overall Synthetic Enamel 4001,Comet Blue,4071,Q4071,444,0.91,Quarter,OVERALL RANGE
13120,Diamond Overall Synthetic Enamel 4001,County Cream,4072,Q4072,444,0.91,Quarter,OVERALL RANGE
13121,Diamond Overall Synthetic Enamel 4001,Kashmiri Beige,4075,Q4075,444,0.91,Quarter,OVERALL RANGE
13122,Diamond Overall Synthetic Enamel 4001,Brilliiant White,4001,D4001,139,0.25,Small Tin,OVERALL RANGE
13123,Diamond Overall Synthetic Enamel 4001,Black,4002,D4002,139,0.25,Small Tin,OVERALL RANGE
13124,Diamond Overall Synthetic Enamel 4001,Off-White,4003,D4003,139,0.25,Small Tin,OVERALL RANGE
13125,Diamond Overall Synthetic Enamel 4001,Cream,4004,D4004,139,0.25,Small Tin,OVERALL RANGE
13126,Diamond Overall Synthetic Enamel 4001,Dark -Grey,4005,D4005,139,0.25,Small Tin,OVERALL RANGE
13127,Diamond Overall Synthetic Enamel 4001,Smoke-Grey,4006,D4006,139,0.25,Small Tin,OVERALL RANGE
13128,Diamond Overall Synthetic Enamel 4001,Light -Grey,4007,D4007,139,0.25,Small Tin,OVERALL RANGE
13129,Diamond Overall Synthetic Enamel 4001,Red-Oxide,4008,D4008,139,0.25,Small Tin,OVERALL RANGE
13130,Diamond Overall Synthetic Enamel 4001,Signol-Red,4009,D4009,139,0.25,Small Tin,OVERALL RANGE
13131,Diamond Overall Synthetic Enamel 4001,P.O.Red,4010,D4010,139,0.25,Small Tin,OVERALL RANGE
13132,Diamond Overall Synthetic Enamel 4001,Royal-Green,4011,D4011,139,0.25,Small Tin,OVERALL RANGE
13133,Diamond Overall Synthetic Enamel 4001,Middle Green,4013,D4013,139,0.25,Small Tin,OVERALL RANGE
13134,Diamond Overall Synthetic Enamel 4001,Adam-Green,4014,D4014,139,0.25,Small Tin,OVERALL RANGE
13135,Diamond Overall Synthetic Enamel 4001,Emerald-Green,4015,D4015,139,0.25,Small Tin,OVERALL RANGE
13136,Diamond Overall Synthetic Enamel 4001,Spring-Green,4016,D4016,139,0.25,Small Tin,OVERALL RANGE
13137,Diamond Overall Synthetic Enamel 4001,Light-Blue,4017,D4017,139,0.25,Small Tin,OVERALL RANGE
13138,Diamond Overall Synthetic Enamel 4001,Middle Blue,4018,D4018,139,0.25,Small Tin,OVERALL RANGE
13139,Diamond Overall Synthetic Enamel 4001,Royal-Blue,4019,D4019,139,0.25,Small Tin,OVERALL RANGE
13140,Diamond Overall Synthetic Enamel 4001,Sea-Green,4020,D4020,139,0.25,Small Tin,OVERALL RANGE
13141,Diamond Overall Synthetic Enamel 4001,Orange,4021,D4021,139,0.25,Small Tin,OVERALL RANGE
13142,Diamond Overall Synthetic Enamel 4001,Lemon,4022,D4022,139,0.25,Small Tin,OVERALL RANGE
13143,Diamond Overall Synthetic Enamel 4001,Golden-Yellow,4023,D4023,139,0.25,Small Tin,OVERALL RANGE
13144,Diamond Overall Synthetic Enamel 4001,Brown,4024,D4024,139,0.25,Small Tin,OVERALL RANGE
13145,Diamond Overall Synthetic Enamel 4001,Beige,4026,D4026,139,0.25,Small Tin,OVERALL RANGE
13146,Diamond Overall Synthetic Enamel 4001,Pink,4027,D4027,139,0.25,Small Tin,OVERALL RANGE
13147,Diamond Overall Synthetic Enamel 4001,Dark-Brown,4028,D4028,139,0.25,Small Tin,OVERALL RANGE
13148,Diamond Overall Synthetic Enamel 4001,Golden-Brwon,4029,D4029,139,0.25,Small Tin,OVERALL RANGE
13149,Diamond Overall Synthetic Enamel 4001,Rose White,4030,D4030,139,0.25,Small Tin,OVERALL RANGE
13150,Diamond Overall Synthetic Enamel 4001,Eau-di-Nil,4033,D4033,139,0.25,Small Tin,OVERALL RANGE
13151,Diamond Overall Synthetic Enamel 4001,Early Dawn,4034,D4034,139,0.25,Small Tin,OVERALL RANGE
13152,Diamond Overall Synthetic Enamel 4001,Diyar,4035,D4035,139,0.25,Small Tin,OVERALL RANGE
13153,Diamond Overall Synthetic Enamel 4001,Crimson,4039,D4039,139,0.25,Small Tin,OVERALL RANGE
13154,Diamond Overall Synthetic Enamel 4001,Oyester,4041,D4041,139,0.25,Small Tin,OVERALL RANGE
13155,Diamond Overall Synthetic Enamel 4001,Hopsack,4043,D4043,139,0.25,Small Tin,OVERALL RANGE
13156,Diamond Overall Synthetic Enamel 4001,Antique White,4044,D4044,139,0.25,Small Tin,OVERALL RANGE
13157,Diamond Overall Synthetic Enamel 4001,Vivid-Blue,4045,D4045,139,0.25,Small Tin,OVERALL RANGE
13158,Diamond Overall Synthetic Enamel 4001,Ferozee,4046,D4046,139,0.25,Small Tin,OVERALL RANGE
13159,Diamond Overall Synthetic Enamel 4001,Blue Green,4047,D4047,139,0.25,Small Tin,OVERALL RANGE
13160,Diamond Overall Synthetic Enamel 4001,Mustard,4048,D4048,139,0.25,Small Tin,OVERALL RANGE
13161,Diamond Overall Synthetic Enamel 4001,Lavender White,4049,D4049,139,0.25,Small Tin,OVERALL RANGE
13162,Diamond Overall Synthetic Enamel 4001,Ash-White,4050,D4050,139,0.25,Small Tin,OVERALL RANGE
13163,Diamond Overall Synthetic Enamel 4001,Court Grey,4051,D4051,139,0.25,Small Tin,OVERALL RANGE
13164,Diamond Overall Synthetic Enamel 4001,Corinder,4053,D4053,139,0.25,Small Tin,OVERALL RANGE
13165,Diamond Overall Synthetic Enamel 4001,Pumice,4059,D4059,139,0.25,Small Tin,OVERALL RANGE
13166,Diamond Overall Synthetic Enamel 4001,Clay,4060,D4060,139,0.25,Small Tin,OVERALL RANGE
13167,Diamond Overall Synthetic Enamel 4001,Shamp,4061,D4061,139,0.25,Small Tin,OVERALL RANGE
13168,Diamond Overall Synthetic Enamel 4001,Violet,4062,D4062,139,0.25,Small Tin,OVERALL RANGE
13169,Diamond Overall Synthetic Enamel 4001,Antelope,4068,D4068,139,0.25,Small Tin,OVERALL RANGE
13170,Diamond Overall Synthetic Enamel 4001,Paster Green,4069,D4069,139,0.25,Small Tin,OVERALL RANGE
13171,Diamond Overall Synthetic Enamel 4001,Mauve,4070,D4070,139,0.25,Small Tin,OVERALL RANGE
13172,Diamond Overall Synthetic Enamel 4001,Comet Blue,4071,D4071,139,0.25,Small Tin,OVERALL RANGE
13173,Diamond Overall Synthetic Enamel 4001,County Cream,4072,D4072,139,0.25,Small Tin,OVERALL RANGE
13174,Diamond Overall Synthetic Enamel 4001,Kashmiri Beige,4075,D4075,139,0.25,Small Tin,OVERALL RANGE
13175,Diamond Ace Weather Defender 101,Spring Leaf,240,Q240,658,1,Quarter,ACE RANGE
13176,Diamond Ace Weather Defender 101,Park Green,241,Q241,658,1,Quarter,ACE RANGE
13177,Diamond Ace Weather Defender 101,Harvest Orange,242,Q242,658,1,Quarter,ACE RANGE
13178,Diamond Ace Weather Defender 101,Phlox,243,Q243,658,1,Quarter,ACE RANGE
13179,Diamond Ace Weather Defender 101,Spring Leaf,240,G240,2523,4,Gallon,ACE RANGE
13180,Diamond Ace Weather Defender 101,Park Green,241,G241,2523,4,Gallon,ACE RANGE
13181,Diamond Ace Weather Defender 101,Harvest Orange,242,G242,2523,4,Gallon,ACE RANGE
13182,Diamond Ace Weather Defender 101,Phlox,243,G243,2523,4,Gallon,ACE RANGE
13183,Diamond Ace Weather Defender 101,Spring Leaf,240,K240,9915,16,Drum,ACE RANGE
13184,Diamond Ace Weather Defender 101,Park Green,241,K241,9915,16,Drum,ACE RANGE
13185,Diamond Ace Weather Defender 101,Harvest Orange,242,K242,9915,16,Drum,ACE RANGE
13186,Diamond Ace Weather Defender 101,Phlox,243,K243,9915,16,Drum,ACE RANGE
13187,Diamond Ace Duraflex 7100,Papaya,7127,GR7127,3425,4,Gallon,ACE RANGE
13188,Diamond Ace Duraflex 7100,Royal Blue,7177,GR7127,3425,4,Gallon,ACE RANGE
13189,Diamond Ace Duraflex 7100,Clear Sky,7143,GR7143,3425,4,Gallon,ACE RANGE
13190,Diamond Ace Duraflex 7100,Peach,7170,GR7170,3425,4,Gallon,ACE RANGE
13191,Diamond Ace Duraflex 7100,Forest Green,7171,GR7171,3425,4,Gallon,ACE RANGE
13192,Diamond Ace Duraflex 7100,Red Rose,7173,GR7173,3425,4,Gallon,ACE RANGE
13193,Diamond Ace Duraflex 7100,Electric Blue,7174,GR7174,3425,4,Gallon,ACE RANGE
13194,Diamond Ace Duraflex 7100,Pacific Ocean,7176,GR7176,3425,4,Gallon,ACE RANGE
13195,Diamond Ace Duraflex 7100,Indigo,7190,GR7190,3425,4,Gallon,ACE RANGE
13196,Diamond Ace Duraflex 7100,Diamond Pink,7180,GR7180,3425,4,Gallon,ACE RANGE
13197,Diamond Ace Duraflex 7100,Phlox,7168,GR7168,3425,4,Gallon,ACE RANGE
13198,Diamond Ace Duraflex 7100,Blue Lake,7169,GR7169,3425,4,Gallon,ACE RANGE
13199,Diamond Ace Duraflex 7100,Pool Green,7166,GR7166,3425,4,Gallon,ACE RANGE
13200,Diamond Ace Duraflex 7100,Marsh Marigold,7165,GR7165,3425,4,Gallon,ACE RANGE
13201,Diamond Ace Duraflex 7100,Sky Delight,7164,GR7164,3425,4,Gallon,ACE RANGE
13202,Diamond Ace Duraflex 7100,Sun Valley,7163,GR7163,3425,4,Gallon,ACE RANGE
13203,Diamond Ace Duraflex 7100,Woven Slats,7162,GR7162,3425,4,Gallon,ACE RANGE
13204,Diamond Ace Duraflex 7100,Mortar Gray,7161,GR7161,3425,4,Gallon,ACE RANGE
13205,Diamond Ace Duraflex 7100,full Wine,7159,GR7159,3425,4,Gallon,ACE RANGE
13206,Diamond Ace Duraflex 7100,Fire Bush,7158,GR7158,3425,4,Gallon,ACE RANGE
13207,Diamond Ace Duraflex 7100,Divinity,7188,GR7188,3425,4,Gallon,ACE RANGE
13208,Diamond Ace Duraflex 7100,Grey Button,7189,GR7189,3425,4,Gallon,ACE RANGE
13209,Diamond Everlast Emulsion 7201,Ivory,7297,Q7297,248,0.91,Quarter,EVERLAST RANGE
13210,Diamond Everlast Emulsion 7201,Rose White,7229,Q7229,248,0.91,Quarter,EVERLAST RANGE
13211,Diamond Everlast Emulsion 7201,Pink,7275,Q7275,248,0.91,Quarter,EVERLAST RANGE
13212,Diamond Everlast Emulsion 7201,Oriental Spice,7260,Q7260,248,0.91,Quarter,EVERLAST RANGE
13213,Diamond Everlast Emulsion 7201,Tile Red,7241,Q7241,248,0.91,Quarter,EVERLAST RANGE
13214,Diamond Everlast Emulsion 7201,Deep Green,7298,Q7298,248,0.91,Quarter,EVERLAST RANGE
13215,Diamond Everlast Emulsion 7201,Heaven Blue,7299,Q7299,248,0.91,Quarter,EVERLAST RANGE
13216,Diamond Everlast Emulsion 7201,Mauve,7221,Q7221,248,0.91,Quarter,EVERLAST RANGE
13217,Diamond Everlast Emulsion 7201,Sweet Almond,7231,Q7231,248,0.91,Quarter,EVERLAST RANGE
13218,Diamond Everlast Emulsion 7201,Sea Green,7232,Q7232,248,0.91,Quarter,EVERLAST RANGE
13219,Diamond Everlast Emulsion 7201,Dove Grey,7235,Q7235,248,0.91,Quarter,EVERLAST RANGE
13220,Diamond Everlast Emulsion 7201,Magnolia,7292,Q7292,248,0.91,Quarter,EVERLAST RANGE
13221,Diamond Everlast Emulsion 7201,Apple White,7293,Q7293,248,0.91,Quarter,EVERLAST RANGE
13222,Diamond Everlast Emulsion 7201,Bluebell White,7294,Q7294,248,0.91,Quarter,EVERLAST RANGE
13223,Diamond Everlast Emulsion 7201,Pastel Blue,7291,Q7291,248,0.91,Quarter,EVERLAST RANGE
13224,Diamond Everlast Emulsion 7201,Diamond Green,7296,Q7296,248,0.91,Quarter,EVERLAST RANGE
13225,Diamond Everlast Emulsion 7201,Ivory,7297,G7297,841,3.64,Gallon,EVERLAST RANGE
13226,Diamond Everlast Emulsion 7201,Rose White,7229,G7229,841,3.64,Gallon,EVERLAST RANGE
13227,Diamond Everlast Emulsion 7201,Pink,7275,G7275,841,3.64,Gallon,EVERLAST RANGE
13228,Diamond Everlast Emulsion 7201,Oriental Spice,7260,G7260,841,3.64,Gallon,EVERLAST RANGE
13229,Diamond Everlast Emulsion 7201,Tile Red,7241,G7241,841,3.64,Gallon,EVERLAST RANGE
13230,Diamond Everlast Emulsion 7201,Deep Green,7298,G7298,841,3.64,Gallon,EVERLAST RANGE
13231,Diamond Everlast Emulsion 7201,Heaven Blue,7299,G7299,841,3.64,Gallon,EVERLAST RANGE
13232,Diamond Everlast Emulsion 7201,Mauve,7221,G7221,841,3.64,Gallon,EVERLAST RANGE
13233,Diamond Everlast Emulsion 7201,Sweet Almond,7231,G7231,841,3.64,Gallon,EVERLAST RANGE
13234,Diamond Everlast Emulsion 7201,Sea Green,7232,G7232,841,3.64,Gallon,EVERLAST RANGE
13235,Diamond Everlast Emulsion 7201,Dove Grey,7235,G7235,841,3.64,Gallon,EVERLAST RANGE
13236,Diamond Everlast Emulsion 7201,Magnolia,7292,G7292,841,3.64,Gallon,EVERLAST RANGE
13237,Diamond Everlast Emulsion 7201,Apple White,7293,G7293,841,3.64,Gallon,EVERLAST RANGE
13238,Diamond Everlast Emulsion 7201,Bluebell White,7294,G7294,841,3.64,Gallon,EVERLAST RANGE
13239,Diamond Everlast Emulsion 7201,Pastel Blue,7291,G7291,841,3.64,Gallon,EVERLAST RANGE
13240,Diamond Everlast Emulsion 7201,Diamond Green,7296,G7296,841,3.64,Gallon,EVERLAST RANGE
13241,Diamond Everlast Emulsion 7201,Ivory,7297,K7297,3185,14.56,Drum,EVERLAST RANGE
13242,Diamond Everlast Emulsion 7201,Rose White,7229,K7229,3185,14.56,Drum,EVERLAST RANGE
13243,Diamond Everlast Emulsion 7201,Pink,7275,K7275,3185,14.56,Drum,EVERLAST RANGE
13244,Diamond Everlast Emulsion 7201,Oriental Spice,7260,K7260,3185,14.56,Drum,EVERLAST RANGE
13245,Diamond Everlast Emulsion 7201,Tile Red,7241,K7241,3185,14.56,Drum,EVERLAST RANGE
13246,Diamond Everlast Emulsion 7201,Deep Green,7298,K7298,3185,14.56,Drum,EVERLAST RANGE
13247,Diamond Everlast Emulsion 7201,Heaven Blue,7299,K7299,3185,14.56,Drum,EVERLAST RANGE
13248,Diamond Everlast Emulsion 7201,Mauve,7221,K7221,3185,14.56,Drum,EVERLAST RANGE
13249,Diamond Everlast Emulsion 7201,Sweet Almond,7231,K7231,3185,14.56,Drum,EVERLAST RANGE
13250,Diamond Everlast Emulsion 7201,Sea Green,7232,K7232,3185,14.56,Drum,EVERLAST RANGE
13251,Diamond Everlast Emulsion 7201,Dove Grey,7235,K7235,3185,14.56,Drum,EVERLAST RANGE
13252,Diamond Everlast Emulsion 7201,Magnolia,7292,K7292,3185,14.56,Drum,EVERLAST RANGE
13253,Diamond Everlast Emulsion 7201,Apple White,7293,K7293,3185,14.56,Drum,EVERLAST RANGE
13254,Diamond Everlast Emulsion 7201,Bluebell White,7294,K7294,3185,14.56,Drum,EVERLAST RANGE
13255,Diamond Everlast Emulsion 7201,Pastel Blue,7291,K7291,3185,14.56,Drum,EVERLAST RANGE
13256,Diamond Everlast Emulsion 7201,Diamond Green,7296,K7296,3185,14.56,Drum,EVERLAST RANGE
13257,Diamond Ace Timberlac Wood Stains (All Shades),Walnut,3402,Q3402,476,0.91,Quarter,ACE TIMBERLAC
13258,Diamond Ace Timberlac Wood Stains (All Shades),ChestNut,3403,Q3403,476,0.91,Quarter,ACE TIMBERLAC
13259,Diamond Ace Timberlac Wood Stains (All Shades),Camel Ride,3406,Q3406,476,0.91,Quarter,ACE TIMBERLAC
13260,Diamond Ace Timberlac Wood Stains (All Shades),Forest Green,3407,Q3407,476,0.91,Quarter,ACE TIMBERLAC
13261,Diamond Ace Timberlac Wood Stains (All Shades),Teak,3408,Q3408,476,0.91,Quarter,ACE TIMBERLAC
13262,Diamond Ace Timberlac Wood Stains (All Shades),Oak,3414,Q3414,476,0.91,Quarter,ACE TIMBERLAC
13263,Diamond Ace Timberlac Wood Stains (All Shades),Diyar,3410,Q3410,476,0.91,Quarter,ACE TIMBERLAC
13264,Diamond Ace Timberlac Wood Stains (All Shades),Summer Tan,3411,Q3411,476,0.91,Quarter,ACE TIMBERLAC
13265,Diamond Ace Timberlac Wood Stains (All Shades),Silver Grey,3412,Q3412,476,0.91,Quarter,ACE TIMBERLAC
13266,Diamond Ace Timberlac Wood Stains (All Shades),Pine Yellow,3413,Q3413,476,0.91,Quarter,ACE TIMBERLAC
13267,Diamond Ace Timberlac Wood Stains (All Shades),Mocha Latte,3409,Q3409,476,0.91,Quarter,ACE TIMBERLAC
13268,Diamond Ace Timberlac Wood Stains (All Shades),Pumpkin,3415,Q3415,476,0.91,Quarter,ACE TIMBERLAC
13269,Diamond Ace Duraflex 7100,WHITE,7100,QR7100,0,1,Quarter,ACE RANGE
13270,Diamond Ace Duraflex 7100,CAMEO,7102,QR7102,0,1,Quarter,ACE RANGE
13271,Diamond Ace Duraflex 7100,ALMOND,7104,QR7104,0,1,Quarter,ACE RANGE
13272,Diamond Ace Duraflex 7100,TERRACOTTA,7105,QR7105,0,1,Quarter,ACE RANGE
13273,Diamond Ace Duraflex 7100,SAND STONE,7106,QR7106,0,1,Quarter,ACE RANGE
13274,Diamond Ace Duraflex 7100,OFF WHITE,7107,QR7107,0,1,Quarter,ACE RANGE
13275,Diamond Ace Duraflex 7100,SUGAR CANE,7108,QR7108,0,1,Quarter,ACE RANGE
13276,Diamond Ace Duraflex 7100,BEIGE,7109,QR7109,0,1,Quarter,ACE RANGE
13277,Diamond Ace Duraflex 7100,HONEY MILK,7110,QR7110,0,1,Quarter,ACE RANGE
13278,Diamond Ace Duraflex 7100,SAHARA SAND,7111,QR7111,0,1,Quarter,ACE RANGE
13279,Diamond Ace Duraflex 7100,TEA ROSE,7112,QR7112,0,1,Quarter,ACE RANGE
13280,Diamond Ace Duraflex 7100,TILE RED,7113,QR7113,0,1,Quarter,ACE RANGE
13281,Diamond Ace Duraflex 7100,ROOF TILE,7114,QR7114,0,1,Quarter,ACE RANGE
13282,Diamond Ace Duraflex 7100,ASH WHITE,7115,QR7115,0,1,Quarter,ACE RANGE
13283,Diamond Ace Duraflex 7100,SEA SHELL,7116,QR7116,0,1,Quarter,ACE RANGE
13284,Diamond Ace Duraflex 7100,SWEET JEWEL,7117,QR7117,0,1,Quarter,ACE RANGE
13285,Diamond Ace Duraflex 7100,GOOSE WING,7118,QR7118,0,1,Quarter,ACE RANGE
13286,Diamond Ace Duraflex 7100,RED OXIDE,7119,QR7119,0,1,Quarter,ACE RANGE
13287,Diamond Ace Duraflex 7100,HOPSACK,7122,QR7122,0,1,Quarter,ACE RANGE
13288,Diamond Ace Duraflex 7100,SKY GREY,7124,QR7124,0,1,Quarter,ACE RANGE
13289,Diamond Ace Duraflex 7100,AUTUMN STONE,7128,QR7128,0,1,Quarter,ACE RANGE
13290,Diamond Ace Duraflex 7100,RADO GREEN,7130,QR7130,0,1,Quarter,ACE RANGE
13291,Diamond Ace Duraflex 7100,JADE,7131,QR7131,0,1,Quarter,ACE RANGE
13292,Diamond Ace Duraflex 7100,CHARCOAL,7134,QR7134,0,1,Quarter,ACE RANGE
13293,Diamond Ace Duraflex 7100,OAK PARQUET,7135,QR7135,0,1,Quarter,ACE RANGE
13294,Diamond Ace Duraflex 7100,BEAVER,7136,QR7136,0,1,Quarter,ACE RANGE
13295,Diamond Ace Duraflex 7100,LEAF GREEN,7137,QR7137,0,1,Quarter,ACE RANGE
13296,Diamond Ace Duraflex 7100,ADMIRAL,7140,QR7140,0,1,Quarter,ACE RANGE
13297,Diamond Ace Duraflex 7100,NEW MULTANI TILE,7139,QR7139,0,1,Quarter,ACE RANGE
13298,Diamond Ace Duraflex 7100,DUSKY SUN,7156,QR7156,0,1,Quarter,ACE RANGE
13299,Diamond Ace Duraflex 7100,POTTERY CLAY,7160,QR7160,0,1,Quarter,ACE RANGE
13300,Diamond Ace Duraflex 7100,COFFEE,7167,QR7167,0,1,Quarter,ACE RANGE
13301,Diamond Ace Duraflex 7100,MUSTARD,7172,QR7172,0,1,Quarter,ACE RANGE
13302,Diamond Ace Duraflex 7100,CHOCOLATE,7175,QR7175,0,1,Quarter,ACE RANGE
13303,Diamond Ace Duraflex 7100,OCEAN STORM,7178,QR7178,0,1,Quarter,ACE RANGE
13304,Diamond Ace Duraflex 7100,Papaya,7127,QR7127,0,1,Quarter,ACE RANGE
13305,Diamond Ace Duraflex 7100,Royal Blue,7177,QR7127,0,1,Quarter,ACE RANGE
13306,Diamond Ace Duraflex 7100,Clear Sky,7143,QR7143,0,1,Quarter,ACE RANGE
13307,Diamond Ace Duraflex 7100,Peach,7170,QR7170,0,1,Quarter,ACE RANGE
13308,Diamond Ace Duraflex 7100,Forest Green,7171,QR7171,0,1,Quarter,ACE RANGE
13309,Diamond Ace Duraflex 7100,Red Rose,7173,QR7173,0,1,Quarter,ACE RANGE
13310,Diamond Ace Duraflex 7100,Electric Blue,7174,QR7174,0,1,Quarter,ACE RANGE
13311,Diamond Ace Duraflex 7100,Pacific Ocean,7176,QR7176,0,1,Quarter,ACE RANGE
13312,Diamond Ace Duraflex 7100,Indigo,7190,QR7190,0,1,Quarter,ACE RANGE
13313,Diamond Ace Duraflex 7100,Diamond Pink,7180,QR7180,0,1,Quarter,ACE RANGE
13314,Diamond Ace Duraflex 7100,Phlox,7168,QR7168,0,1,Quarter,ACE RANGE
13315,Diamond Ace Duraflex 7100,Blue Lake,7169,QR7169,0,1,Quarter,ACE RANGE
13316,Diamond Ace Duraflex 7100,Pool Green,7166,QR7166,0,1,Quarter,ACE RANGE
13317,Diamond Ace Duraflex 7100,Marsh Marigold,7165,QR7165,0,1,Quarter,ACE RANGE
13318,Diamond Ace Duraflex 7100,Sky Delight,7164,QR7164,0,1,Quarter,ACE RANGE
13319,Diamond Ace Duraflex 7100,Sun Valley,7163,QR7163,0,1,Quarter,ACE RANGE
13320,Diamond Ace Duraflex 7100,Woven Slats,7162,QR7162,0,1,Quarter,ACE RANGE
13321,Diamond Ace Duraflex 7100,Mortar Gray,7161,QR7161,0,1,Quarter,ACE RANGE
13322,Diamond Ace Duraflex 7100,full Wine,7159,QR7159,0,1,Quarter,ACE RANGE
13323,Diamond Ace Duraflex 7100,Fire Bush,7158,QR7158,0,1,Quarter,ACE RANGE
13324,Diamond Ace Duraflex 7100,Divinity,7188,QR7188,0,1,Quarter,ACE RANGE
13325,Diamond Ace Duraflex 7100,Grey Button,7189,QR7189,0,1,Quarter,ACE RANGE
13326,Diamond Ace Duraflex 7100,WHITE,7100,KR7100,0,16,Drum,ACE RANGE
13327,Diamond Ace Duraflex 7100,CAMEO,7102,KR7102,0,16,Drum,ACE RANGE
13328,Diamond Ace Duraflex 7100,ALMOND,7104,KR7104,0,16,Drum,ACE RANGE
13329,Diamond Ace Duraflex 7100,TERRACOTTA,7105,KR7105,0,16,Drum,ACE RANGE
13330,Diamond Ace Duraflex 7100,SAND STONE,7106,KR7106,0,16,Drum,ACE RANGE
13331,Diamond Ace Duraflex 7100,OFF WHITE,7107,KR7107,0,16,Drum,ACE RANGE
13332,Diamond Ace Duraflex 7100,SUGAR CANE,7108,KR7108,0,16,Drum,ACE RANGE
13333,Diamond Ace Duraflex 7100,BEIGE,7109,KR7109,0,16,Drum,ACE RANGE
13334,Diamond Ace Duraflex 7100,HONEY MILK,7110,KR7110,0,16,Drum,ACE RANGE
13335,Diamond Ace Duraflex 7100,SAHARA SAND,7111,KR7111,0,16,Drum,ACE RANGE
13336,Diamond Ace Duraflex 7100,TEA ROSE,7112,KR7112,0,16,Drum,ACE RANGE
13337,Diamond Ace Duraflex 7100,TILE RED,7113,KR7113,0,16,Drum,ACE RANGE
13338,Diamond Ace Duraflex 7100,ROOF TILE,7114,KR7114,0,16,Drum,ACE RANGE
13339,Diamond Ace Duraflex 7100,ASH WHITE,7115,KR7115,0,16,Drum,ACE RANGE
13340,Diamond Ace Duraflex 7100,SEA SHELL,7116,KR7116,0,16,Drum,ACE RANGE
13341,Diamond Ace Duraflex 7100,SWEET JEWEL,7117,KR7117,0,16,Drum,ACE RANGE
13342,Diamond Ace Duraflex 7100,GOOSE WING,7118,KR7118,0,16,Drum,ACE RANGE
13343,Diamond Ace Duraflex 7100,RED OXIDE,7119,KR7119,0,16,Drum,ACE RANGE
13344,Diamond Ace Duraflex 7100,HOPSACK,7122,KR7122,0,16,Drum,ACE RANGE
13345,Diamond Ace Duraflex 7100,SKY GREY,7124,KR7124,0,16,Drum,ACE RANGE
13346,Diamond Ace Duraflex 7100,AUTUMN STONE,7128,KR7128,0,16,Drum,ACE RANGE
13347,Diamond Ace Duraflex 7100,RADO GREEN,7130,KR7130,0,16,Drum,ACE RANGE
13348,Diamond Ace Duraflex 7100,JADE,7131,KR7131,0,16,Drum,ACE RANGE
13349,Diamond Ace Duraflex 7100,CHARCOAL,7134,KR7134,0,16,Drum,ACE RANGE
13350,Diamond Ace Duraflex 7100,OAK PARQUET,7135,KR7135,0,16,Drum,ACE RANGE
13351,Diamond Ace Duraflex 7100,BEAVER,7136,KR7136,0,16,Drum,ACE RANGE
13352,Diamond Ace Duraflex 7100,LEAF GREEN,7137,KR7137,0,16,Drum,ACE RANGE
13353,Diamond Ace Duraflex 7100,ADMIRAL,7140,KR7140,0,16,Drum,ACE RANGE
13354,Diamond Ace Duraflex 7100,NEW MULTANI TILE,7139,KR7139,0,16,Drum,ACE RANGE
13355,Diamond Ace Duraflex 7100,DUSKY SUN,7156,KR7156,0,16,Drum,ACE RANGE
13356,Diamond Ace Duraflex 7100,POTTERY CLAY,7160,KR7160,0,16,Drum,ACE RANGE
13357,Diamond Ace Duraflex 7100,COFFEE,7167,KR7167,0,16,Drum,ACE RANGE
13358,Diamond Ace Duraflex 7100,MUSTARD,7172,KR7172,0,16,Drum,ACE RANGE
13359,Diamond Ace Duraflex 7100,CHOCOLATE,7175,KR7175,0,16,Drum,ACE RANGE
13360,Diamond Ace Duraflex 7100,OCEAN STORM,7178,KR7178,0,16,Drum,ACE RANGE
13361,Diamond Ace Duraflex 7100,Papaya,7127,KR7127,0,16,Drum,ACE RANGE
13362,Diamond Ace Duraflex 7100,Royal Blue,7177,KR7127,0,16,Drum,ACE RANGE
13363,Diamond Ace Duraflex 7100,Clear Sky,7143,KR7143,0,16,Drum,ACE RANGE
13364,Diamond Ace Duraflex 7100,Peach,7170,KR7170,0,16,Drum,ACE RANGE
13365,Diamond Ace Duraflex 7100,Forest Green,7171,KR7171,0,16,Drum,ACE RANGE
13366,Diamond Ace Duraflex 7100,Red Rose,7173,KR7173,0,16,Drum,ACE RANGE
13367,Diamond Ace Duraflex 7100,Electric Blue,7174,KR7174,0,16,Drum,ACE RANGE
13368,Diamond Ace Duraflex 7100,Pacific Ocean,7176,KR7176,0,16,Drum,ACE RANGE
