ITNO,ITEM,ShadeName,ShadeNo,Code,Rate,Pckng,Ptype,Range
12307,Diamond Overall Hammer,SILVER,1,G0001,1910,3.64,Gallon,OVERALL RANGE
12308,Diamond Overall Hammer,MIDDLEBLUE,3,G0003,1910,3.64,Gallon,OVERALL RANGE
12309,Diamond Overall Hammer,MIDDLEGREEN,4,G0004,1910,3.64,Gallon,OVERALL RANGE
12310,Diamond Ace High-Sparkle Metalic,PALE GREEN,401,Q401,594,0.91,Quarter,ACE RANGE
12311,Diamond Ace High-Sparkle Metalic,SHAMP,403,Q403,594,0.91,Quarter,ACE RANGE
12312,Diamond Ace High-Sparkle Metalic,FINE BEIGE,405,Q405,594,0.91,Quarter,ACE RANGE
12313,Diamond Ace High-Sparkle Metalic,PALE GREEN,401,G401,2252,3.64,Gallon,ACE RANGE
12314,Diamond Ace High-Sparkle Metalic,SHAMP,403,G403,2252,3.64,Gallon,ACE RANGE
12315,Diamond Ace High-Sparkle Metalic,FINE BEIGE,405,G405,2252,3.64,Gallon,ACE RANGE
12322,Diamond Overall Almunium Silver,ALMUNIUM,300,0,209,0.25,Small Tin,OVERALL RANGE
12323,Diamond Overall Wall Sealer 2506,WALL SEALER,2506,Q2506,538,0.91,Quarter,OVERALL RANGE
12324,Diamond Overall Red Oxide Primer 2613,R.O.PRIMER,2613,Q2613,371,0.91,Quarter,OVERALL RANGE
12325,Diamond Overall Almunium Silver,ALMUNIUM,300,Q300,634,0.91,Quarter,OVERALL RANGE
12326,Diamond Overall Under Coat White,UNDER COAT-S (W),2512,Q2512,427,1,Quarter,OVERALL RANGE
12327,Diamond Overall Under Coat S,UNDER COAT-S (G),2513,Q2513,367,1,Quarter,OVERALL RANGE
12328,Diamond Overall Primer Filler 0070,PRIMER FILLER,70,Q0070,174,1.25,Quarter,OVERALL RANGE
12329,Diamond Wall Putty - Value Series 0050,VALUE PUTTY,50,Q0050,152,1.25,Quarter,VALUE SERIES
12330,Diamond Overall Synthetic Clear Varnish,VARNISH,4000,Q4000,335,0.75,Quarter,OVERALL RANGE
12332,Diamond Overall Wall Sealer 2506,WALL SEALER,2506,G2506,1987,3.64,Gallon,OVERALL RANGE
12333,Diamond Overall Red Oxide Primer 2613,R.O.PRIMER,2613,G2613,1364,3.64,Gallon,OVERALL RANGE
12334,Diamond Overall Almunium Silver,ALMUNIUM,300,G300,2393,3.64,Gallon,OVERALL RANGE
12335,Diamond Overall Under Coat White,UNDER COAT-S (W),2512,G2512,1558,3.64,Gallon,OVERALL RANGE
12336,Diamond Overall Under Coat S,UNDER COAT-S (G),2513,G2513,1342,3.64,Gallon,OVERALL RANGE
12337,Diamond Overall Primer Filler 0070,PRIMER FILLER,70,G0070,584,3.33,Gallon,OVERALL RANGE
12339,Diamond Wall Putty - Value Series 0050,VALUE PUTTY,50,G0050,521,5,Gallon,VALUE SERIES
12340,Diamond Ace Extra Smooth Primer Filler 0090,SMOOTH PUTTY,90,G0090,966,3.33,Gallon,ACE RANGE
12341,Diamond Overall Texture Finish 7000,TAXTURE,7000,G7000,754,6,Gallon,OVERALL RANGE
12342,Diamond Overall Synthetic Clear Varnish,VARNISH,4000,G4000,1200,3,Gallon,OVERALL RANGE
12344,Diamond Overall Wall Sealer 2506,WALL SEALER,2506,K2506,7863,14.56,Drum,OVERALL RANGE
12345,Diamond Overall Red Oxide Primer 2613,R.O.PRIMER,2613,K2613,5284,14.56,Drum,OVERALL RANGE
12346,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CC GREEN,9036,K9036,9222,14.56,Drum,OVERALL RANGE
12347,Diamond Overall Under Coat White,UNDER COAT-S (W),2512,K2512,6085,14.56,Drum,OVERALL RANGE
12348,Diamond Overall Under Coat S,UNDER COAT-S (G),2513,K2513,5229,14.56,Drum,OVERALL RANGE
12349,Diamond Overall Primer Filler 0070,PRIMER FILLER,70,K0070,2222,13.33,Drum,OVERALL RANGE
12351,Diamond Wall Putty - Value Series 0050,VALUE PUTTY,50,K0050,1906,20,Drum,VALUE SERIES
12352,Diamond Ace Extra Smooth Primer Filler 0090,SMOOTH PUTTY,90,K0090,3761,20,Drum,ACE RANGE
12353,Diamond Overall Texture Finish 7000,TAXTURE,7000,K7000,2607,20,Drum,OVERALL RANGE
12354,Diamond Ace Extra Smooth Primer Filler 0090,SMOOTH PUTTY,90,Q0090,291,1.25,Quarter,ACE RANGE
12355,Diamond Overall Metalic,BRILLANT GREEN,1601,Q1601,486,0.91,Quarter,OVERALL RANGE
12356,Diamond Overall Metalic,DEEP BLUE,1613,Q1613,486,0.91,Quarter,OVERALL RANGE
12357,Diamond Overall Metalic,SILVER,1615,Q1615,486,0.91,Quarter,OVERALL RANGE
12358,Diamond Overall Metalic,SHAMP,1602,Q1602,486,0.91,Quarter,OVERALL RANGE
12359,Diamond Overall Metalic,PALE GREEN,1603,Q1603,486,0.91,Quarter,OVERALL RANGE
12360,Diamond Overall Metalic,FINE BEIGE,1604,Q1604,486,0.91,Quarter,OVERALL RANGE
12361,Diamond Overall Metalic,BRILLANT GREEN,1601,G1601,1778,3.64,Gallon,OVERALL RANGE
12362,Diamond Overall Metalic,DEEP BLUE,1613,G1613,1778,3.64,Gallon,OVERALL RANGE
12363,Diamond Overall Metalic,SILVER,1615,G1615,1778,3.64,Gallon,OVERALL RANGE
12364,Diamond Overall Metalic,SHAMP,1602,G1602,1778,3.64,Gallon,OVERALL RANGE
12365,Diamond Overall Metalic,PALE GREEN,1603,G1603,1778,3.64,Gallon,OVERALL RANGE
12366,Diamond Overall Metalic,FINE BEIGE,1604,G1604,1778,3.64,Gallon,OVERALL RANGE
12367,Diamond Ace Soft Metalic,SHAMP,331,Q0331,547,0.91,Quarter,ACE RANGE
12368,Diamond Ace Soft Metalic,BROWN,332,Q0332,547,0.91,Quarter,ACE RANGE
12369,Diamond Ace Soft Metalic,COPPER,334,Q0334,547,0.91,Quarter,ACE RANGE
12370,Diamond Ace Soft Metalic,SILVER,335,Q0335,547,0.91,Quarter,ACE RANGE
12371,Diamond Ace Soft Metalic,DEEP COPPER,336,Q0336,547,0.91,Quarter,ACE RANGE
12372,Diamond Ace Soft Metalic,OCEAN BLUE,337,Q0337,547,0.91,Quarter,ACE RANGE
12373,Diamond Ace Soft Metalic,SHAMP,331,G0331,2043,3.64,Gallon,ACE RANGE
12374,Diamond Ace Soft Metalic,BROWN,332,G0332,2043,3.64,Gallon,ACE RANGE
12375,Diamond Ace Soft Metalic,COPPER,334,G0334,2043,3.64,Gallon,ACE RANGE
12376,Diamond Ace Soft Metalic,SILVER,335,G0335,2043,3.64,Gallon,ACE RANGE
12377,Diamond Ace Soft Metalic,DEEP COPPER,336,G0336,2043,3.64,Gallon,ACE RANGE
12378,Diamond Ace Soft Metalic,OCEAN BLUE,337,G0337,2043,3.64,Gallon,ACE RANGE
12379,Diamond Overall Synthetic Enamel (Orange Packing) 9001,WHITE-AS,9001,K9001,9222,14.56,Drum,OVERALL RANGE
12380,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MH-WHITE,9071,K9071,9222,14.56,Drum,OVERALL RANGE
12381,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BLACK,9002,K9002,9222,14.56,Drum,OVERALL RANGE
12382,Diamond Overall Synthetic Enamel (Orange Packing) 9001,OFF-WHITE,9003,K9003,9222,14.56,Drum,OVERALL RANGE
12383,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CREAM,9004,K9004,9222,14.56,Drum,OVERALL RANGE
12384,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DARK -GREY,9005,K9005,9222,14.56,Drum,OVERALL RANGE
12385,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SMOKE-GREY,9006,K9006,9222,14.56,Drum,OVERALL RANGE
12386,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT -GREY,9007,K9007,9222,14.56,Drum,OVERALL RANGE
12387,Diamond Overall Synthetic Enamel (Orange Packing) 9001,RED-OXIDE,9008,K9008,9222,14.56,Drum,OVERALL RANGE
12388,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SIGNOL-RED,9009,K9009,9222,14.56,Drum,OVERALL RANGE
12389,Diamond Overall Synthetic Enamel (Orange Packing) 9001,P.O.RED,9010,K9010,9222,14.56,Drum,OVERALL RANGE
12390,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROYAL-GREEN,9011,K9011,9222,14.56,Drum,OVERALL RANGE
12391,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT-GREEN,9012,K9012,9222,14.56,Drum,OVERALL RANGE
12392,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MIDDLE GREEN,9013,K9013,9222,14.56,Drum,OVERALL RANGE
12393,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ADAM-GREEN,9014,K9014,9222,14.56,Drum,OVERALL RANGE
12394,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EMERALD,9015,K9015,9222,14.56,Drum,OVERALL RANGE
12395,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SPRING-GREEN,9016,K9016,9222,14.56,Drum,OVERALL RANGE
12396,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT-BLUE,9017,K9017,9222,14.56,Drum,OVERALL RANGE
12397,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PEPSI-BLUE,9018,K9018,9222,14.56,Drum,OVERALL RANGE
12398,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROYAL-BLUE,9019,K9019,9222,14.56,Drum,OVERALL RANGE
12399,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SEA-GREEN,9020,K9020,9222,14.56,Drum,OVERALL RANGE
12400,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ORANGE,9021,K9021,9222,14.56,Drum,OVERALL RANGE
12401,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LEMON,9022,K9022,9222,14.56,Drum,OVERALL RANGE
12402,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GOLDEN YELLOW,9023,K9023,9222,14.56,Drum,OVERALL RANGE
12403,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BROWN,9024,K9024,9222,14.56,Drum,OVERALL RANGE
12404,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BEIGE,9026,K9026,9222,14.56,Drum,OVERALL RANGE
12405,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PINK,9027,K9027,9222,14.56,Drum,OVERALL RANGE
12406,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DARK BROWN,9028,K9028,9222,14.56,Drum,OVERALL RANGE
12407,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GOLDEN BROWN,9029,K9029,9222,14.56,Drum,OVERALL RANGE
12408,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROSE WHITE,9030,K9030,9222,14.56,Drum,OVERALL RANGE
12409,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CAMEO,9031,K9031,9222,14.56,Drum,OVERALL RANGE
12410,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CANDY PINK,9032,K9032,9222,14.56,Drum,OVERALL RANGE
12411,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EAU-DI-NIL,9033,K9033,9222,14.56,Drum,OVERALL RANGE
12412,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EARLY DAWN,9034,K9034,9222,14.56,Drum,OVERALL RANGE
12413,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIYAR,9035,K9035,9222,14.56,Drum,OVERALL RANGE
12414,Diamond Overall Synthetic Enamel (Orange Packing) 9001,OYESTER,9041,K9041,9222,14.56,Drum,OVERALL RANGE
12415,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LAVENDER WHITE,9042,K9042,9222,14.56,Drum,OVERALL RANGE
12416,Diamond Overall Synthetic Enamel (Orange Packing) 9001,HOPSACK,9043,K9043,9222,14.56,Drum,OVERALL RANGE
12417,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ANTIQUE WHITE,9044,K9044,9222,14.56,Drum,OVERALL RANGE
12418,Diamond Overall Synthetic Enamel (Orange Packing) 9001,VIVID BLUE,9045,K9045,9222,14.56,Drum,OVERALL RANGE
12419,Diamond Overall Synthetic Enamel (Orange Packing) 9001,FEROZEE,9046,K9046,9222,14.56,Drum,OVERALL RANGE
12420,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SIGNOL GREEN,9047,K9047,9222,14.56,Drum,OVERALL RANGE
12421,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MUSTARD,9048,K9048,9222,14.56,Drum,OVERALL RANGE
12422,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIAMOND BLUE,9049,K9049,9222,14.56,Drum,OVERALL RANGE
12423,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ASH WHITE,9050,K9050,9222,14.56,Drum,OVERALL RANGE
12424,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SLATE GREY,9051,K9051,9222,14.56,Drum,OVERALL RANGE
12425,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIAMOND RED,9052,K9052,9222,14.56,Drum,OVERALL RANGE
12426,Diamond Overall Synthetic Enamel (Orange Packing) 9001,YELLOW OXIDE,9053,K9053,9222,14.56,Drum,OVERALL RANGE
12427,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GLAZED VIOLET,9054,K9054,9222,14.56,Drum,OVERALL RANGE
12428,Diamond Overall Synthetic Enamel (Orange Packing) 9001,VIOLET,9055,K9055,9222,14.56,Drum,OVERALL RANGE
12429,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BALI BLUE,9056,K9056,9222,14.56,Drum,OVERALL RANGE
12430,Diamond Overall Synthetic Enamel (Orange Packing) 9001,COURT GREY,9057,K9057,9222,14.56,Drum,OVERALL RANGE
12431,Diamond Overall Synthetic Enamel (Orange Packing) 9001,COUNTY CREAM,9058,K9058,9222,14.56,Drum,OVERALL RANGE
12432,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PUMICE,9059,K9059,9222,14.56,Drum,OVERALL RANGE
12433,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CLAY,9060,K9060,9222,14.56,Drum,OVERALL RANGE
12434,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CORIANDER,9061,K9061,9222,14.56,Drum,OVERALL RANGE
12435,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MAUVE,9062,K9062,9222,14.56,Drum,OVERALL RANGE
12436,Diamond Overall Synthetic Enamel (Orange Packing) 9001,TERRACOTA,9063,K9063,9222,14.56,Drum,OVERALL RANGE
12437,Diamond Overall Synthetic Enamel (Orange Packing) 9001,POLISH BROWN,9064,K9064,9222,14.56,Drum,OVERALL RANGE
12438,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROSE PINK,9065,K9065,9222,14.56,Drum,OVERALL RANGE
12439,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SOFT VOILET,9066,K9066,9222,14.56,Drum,OVERALL RANGE
12440,Diamond Overall Synthetic Enamel (Orange Packing) 9001,WHITE-AS,9001,G9001,2365,3.64,Gallon,OVERALL RANGE
12441,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MH-WHITE,9071,G9071,2365,3.64,Gallon,OVERALL RANGE
12442,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BLACK,9002,G9002,2365,3.64,Gallon,OVERALL RANGE
12443,Diamond Overall Synthetic Enamel (Orange Packing) 9001,OFF-WHITE,9003,G9003,2365,3.64,Gallon,OVERALL RANGE
12444,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CREAM,9004,G9004,2365,3.64,Gallon,OVERALL RANGE
12445,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DARK -GREY,9005,G9005,2365,3.64,Gallon,OVERALL RANGE
12446,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SMOKE-GREY,9006,G9006,2365,3.64,Gallon,OVERALL RANGE
12447,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT -GREY,9007,G9007,2365,3.64,Gallon,OVERALL RANGE
12448,Diamond Overall Synthetic Enamel (Orange Packing) 9001,RED-OXIDE,9008,G9008,2365,3.64,Gallon,OVERALL RANGE
12449,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SIGNOL-RED,9009,G9009,2365,3.64,Gallon,OVERALL RANGE
12450,Diamond Overall Synthetic Enamel (Orange Packing) 9001,P.O.RED,9010,G9010,2365,3.64,Gallon,OVERALL RANGE
12451,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROYAL-GREEN,9011,G9011,2365,3.64,Gallon,OVERALL RANGE
12452,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT-GREEN,9012,G9012,2365,3.64,Gallon,OVERALL RANGE
12453,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MIDDLE GREEN,9013,G9013,2365,3.64,Gallon,OVERALL RANGE
12454,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ADAM-GREEN,9014,G9014,2365,3.64,Gallon,OVERALL RANGE
12455,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EMERALD,9015,G9015,2365,3.64,Gallon,OVERALL RANGE
12456,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SPRING-GREEN,9016,G9016,2365,3.64,Gallon,OVERALL RANGE
12457,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT-BLUE,9017,G9017,2365,3.64,Gallon,OVERALL RANGE
12458,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PEPSI-BLUE,9018,G9018,2365,3.64,Gallon,OVERALL RANGE
12459,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROYAL-BLUE,9019,G9019,2365,3.64,Gallon,OVERALL RANGE
12460,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SEA-GREEN,9020,G9020,2365,3.64,Gallon,OVERALL RANGE
12461,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ORANGE,9021,G9021,2365,3.64,Gallon,OVERALL RANGE
12462,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LEMON,9022,G9022,2365,3.64,Gallon,OVERALL RANGE
12463,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GOLDEN YELLOW,9023,G9023,2365,3.64,Gallon,OVERALL RANGE
12464,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BROWN,9024,G9024,2365,3.64,Gallon,OVERALL RANGE
12465,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BEIGE,9026,G9026,2365,3.64,Gallon,OVERALL RANGE
12466,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PINK,9027,G9027,2365,3.64,Gallon,OVERALL RANGE
12467,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DARK BROWN,9028,G9028,2365,3.64,Gallon,OVERALL RANGE
12468,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GOLDEN BROWN,9029,G9029,2365,3.64,Gallon,OVERALL RANGE
12469,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROSE WHITE,9030,G9030,2365,3.64,Gallon,OVERALL RANGE
12470,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CAMEO,9031,G9031,2365,3.64,Gallon,OVERALL RANGE
12471,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CANDY PINK,9032,G9032,2365,3.64,Gallon,OVERALL RANGE
12472,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EAU-DI-NIL,9033,G9033,2365,3.64,Gallon,OVERALL RANGE
12473,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EARLY DAWN,9034,G9034,2365,3.64,Gallon,OVERALL RANGE
12474,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIYAR,9035,G9035,2365,3.64,Gallon,OVERALL RANGE
12475,Diamond Overall Synthetic Enamel (Orange Packing) 9001,OYESTER,9041,G9041,2365,3.64,Gallon,OVERALL RANGE
12476,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LAVENDER WHITE,9042,G9042,2365,3.64,Gallon,OVERALL RANGE
12477,Diamond Overall Synthetic Enamel (Orange Packing) 9001,HOPSACK,9043,G9043,2365,3.64,Gallon,OVERALL RANGE
12478,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ANTIQUE WHITE,9044,G9044,2365,3.64,Gallon,OVERALL RANGE
12479,Diamond Overall Synthetic Enamel (Orange Packing) 9001,VIVID BLUE,9045,G9045,2365,3.64,Gallon,OVERALL RANGE
12480,Diamond Overall Synthetic Enamel (Orange Packing) 9001,FEROZEE,9046,G9046,2365,3.64,Gallon,OVERALL RANGE
12481,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SIGNOL GREEN,9047,G9047,2365,3.64,Gallon,OVERALL RANGE
12482,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MUSTARD,9048,G9048,2365,3.64,Gallon,OVERALL RANGE
12483,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIAMOND BLUE,9049,G9049,2365,3.64,Gallon,OVERALL RANGE
12484,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ASH WHITE,9050,G9050,2365,3.64,Gallon,OVERALL RANGE
12485,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SLATE GREY,9051,G9051,2365,3.64,Gallon,OVERALL RANGE
12486,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIAMOND RED,9052,G9052,2365,3.64,Gallon,OVERALL RANGE
12487,Diamond Overall Synthetic Enamel (Orange Packing) 9001,YELLOW OXIDE,9053,G9053,2365,3.64,Gallon,OVERALL RANGE
12488,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GLAZED VIOLET,9054,G9054,2365,3.64,Gallon,OVERALL RANGE
12489,Diamond Overall Synthetic Enamel (Orange Packing) 9001,VIOLET,9055,G9055,2365,3.64,Gallon,OVERALL RANGE
12490,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BALI BLUE,9056,G9056,2365,3.64,Gallon,OVERALL RANGE
12491,Diamond Overall Synthetic Enamel (Orange Packing) 9001,COURT GREY,9057,G9057,2365,3.64,Gallon,OVERALL RANGE
12492,Diamond Overall Synthetic Enamel (Orange Packing) 9001,COUNTY CREAM,9058,G9058,2365,3.64,Gallon,OVERALL RANGE
12493,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PUMICE,9059,G9059,2365,3.64,Gallon,OVERALL RANGE
12494,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CLAY,9060,G9060,2365,3.64,Gallon,OVERALL RANGE
12495,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CORIANDER,9061,G9061,2365,3.64,Gallon,OVERALL RANGE
12496,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MAUVE,9062,G9062,2365,3.64,Gallon,OVERALL RANGE
12497,Diamond Overall Synthetic Enamel (Orange Packing) 9001,TERRACOTA,9063,G9063,2365,3.64,Gallon,OVERALL RANGE
12498,Diamond Overall Synthetic Enamel (Orange Packing) 9001,POLISH BROWN,9064,G9064,2365,3.64,Gallon,OVERALL RANGE
12499,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROSE PINK,9065,G9065,2365,3.64,Gallon,OVERALL RANGE
12500,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SOFT VOILET,9066,G9066,2365,3.64,Gallon,OVERALL RANGE
12501,Diamond Overall Synthetic Enamel (Orange Packing) 9001,WHITE-AS,9001,Q9001,641,0.91,Quarter,OVERALL RANGE
12502,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MH-WHITE,9071,Q9071,641,0.91,Quarter,OVERALL RANGE
12503,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BLACK,9002,Q9002,641,0.91,Quarter,OVERALL RANGE
12504,Diamond Overall Synthetic Enamel (Orange Packing) 9001,OFF-WHITE,9003,Q9003,641,0.91,Quarter,OVERALL RANGE
12505,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CREAM,9004,Q9004,641,0.91,Quarter,OVERALL RANGE
12506,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DARK -GREY,9005,Q9005,641,0.91,Quarter,OVERALL RANGE
12507,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SMOKE-GREY,9006,Q9006,641,0.91,Quarter,OVERALL RANGE
12508,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT -GREY,9007,Q9007,641,0.91,Quarter,OVERALL RANGE
12509,Diamond Overall Synthetic Enamel (Orange Packing) 9001,RED-OXIDE,9008,Q9008,641,0.91,Quarter,OVERALL RANGE
12510,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SIGNOL-RED,9009,Q9009,641,0.91,Quarter,OVERALL RANGE
12511,Diamond Overall Synthetic Enamel (Orange Packing) 9001,P.O.RED,9010,Q9010,641,0.91,Quarter,OVERALL RANGE
12512,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROYAL-GREEN,9011,Q9011,641,0.91,Quarter,OVERALL RANGE
12513,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT-GREEN,9012,Q9012,641,0.91,Quarter,OVERALL RANGE
12514,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MIDDLE GREEN,9013,Q9013,641,0.91,Quarter,OVERALL RANGE
12515,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ADAM-GREEN,9014,Q9014,641,0.91,Quarter,OVERALL RANGE
12516,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EMERALD,9015,Q9015,641,0.91,Quarter,OVERALL RANGE
12517,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SPRING-GREEN,9016,Q9016,641,0.91,Quarter,OVERALL RANGE
12518,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT-BLUE,9017,Q9017,641,0.91,Quarter,OVERALL RANGE
12519,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PEPSI-BLUE,9018,Q9018,641,0.91,Quarter,OVERALL RANGE
12520,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROYAL-BLUE,9019,Q9019,641,0.91,Quarter,OVERALL RANGE
12521,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SEA-GREEN,9020,Q9020,641,0.91,Quarter,OVERALL RANGE
12522,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ORANGE,9021,Q9021,641,0.91,Quarter,OVERALL RANGE
12523,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LEMON,9022,Q9022,641,0.91,Quarter,OVERALL RANGE
12524,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GOLDEN YELLOW,9023,Q9023,641,0.91,Quarter,OVERALL RANGE
12525,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BROWN,9024,Q9024,641,0.91,Quarter,OVERALL RANGE
12526,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BEIGE,9026,Q9026,641,0.91,Quarter,OVERALL RANGE
12527,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PINK,9027,Q9027,641,0.91,Quarter,OVERALL RANGE
12528,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DARK BROWN,9028,Q9028,641,0.91,Quarter,OVERALL RANGE
12529,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GOLDEN BROWN,9029,Q9029,641,0.91,Quarter,OVERALL RANGE
12530,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROSE WHITE,9030,Q9030,641,0.91,Quarter,OVERALL RANGE
12531,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CAMEO,9031,Q9031,641,0.91,Quarter,OVERALL RANGE
12532,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CANDY PINK,9032,Q9032,641,0.91,Quarter,OVERALL RANGE
12533,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EAU-DI-NIL,9033,Q9033,641,0.91,Quarter,OVERALL RANGE
